# Rime user dictionary
#@/db_name	wanxiang
#@/db_type	userdb
#@/rime_version	1.10.0
#@/tick	31620
#@/user_id	b05c24aa-c4d6-4bd9-842a-ee5398eb78ba
a 	啊	c=5 d=2.74676 t=31620
rén gōng zhì néng 	人工智能	c=1 d=0.941764 t=31620
rén jiā 	人家	c=6 d=2.71751 t=31620
rén jiān 	人间	c=5 d=3.57408 t=31620
rén lèi 	人类	c=2 d=1.89489 t=31620
rén lì 	人力	c=2 d=1.02948 t=31620
rén ma 	人吗	c=1 d=0.99005 t=31620
rén men 	人们	c=1 d=0.895834 t=31620
rén mín 	人民	c=2 d=1.71369 t=31620
rén mín mín zhǔ zhuān zhèng 	人民民主专政	c=1 d=0.965606 t=31620
rén mín wǎng 	人民网	c=3 d=2.09261 t=31620
rén míng 	人名	c=1 d=0.99005 t=31620
rén rén 	人人	c=1 d=0.965606 t=31620
rén shì 	人士	c=1 d=0.499074 t=31620
rén sù xī 	任素汐	c=6 d=3.47298 t=31620
rén wài 	人外	c=1 d=0.937067 t=31620
rén yuán 	人员	c=2 d=1.43135 t=31620
rén zhèng fēi 	任正非	c=7 d=5.80345 t=31620
rén zài 	人在	c=1 d=0.99005 t=31620
réng 	仍	c=2 d=0.965606 t=31620
réng hé 	仍和	c=1 d=0.927743 t=31620
réng rán 	仍然	c=1 d=0.904837 t=31620
rì 	日	c=4 d=3.12309 t=31620
rì bào 	日报	c=1 d=0.900325 t=31620
rì běn 	日本	c=1 d=0.937067 t=31620
rì cháng 	日常	c=6 d=2.68581 t=31620
rì chū dōng fāng 	日出东方	c=0 d=0.0822835 t=31620
rì chū dōng fāng wéi wǒ bú bài 	日出东方唯我不败	c=1 d=0.826959 t=31620
rì jīng 	日经	c=3 d=2.60853 t=31620
rì qī 	日期	c=1 d=0.726149 t=31620
rì yòng 	日用	c=1 d=0.802519 t=31620
rì zhì 	日志	c=36 d=10.2972 t=31620
rì zhī chū 	日之出	c=1 d=0.704688 t=31620
rì zi 	日子	c=1 d=0.666977 t=31620
ròu 	肉	c=2 d=0.776076 t=31620
ròu yǎn 	肉眼	c=1 d=0.927743 t=31620
róng liàng 	容量	c=1 d=0.60653 t=31620
róng qì 	容器	c=5 d=3.09403 t=31620
róng qì huà 	容器化	c=1 d=0.955997 t=31620
róng rěn 	容忍	c=1 d=0.937067 t=31620
róng tōng 	融通	c=1 d=0.970446 t=31620
róng xǔ 	容许	c=1 d=0.782705 t=31620
róng yào 	荣耀	c=1 d=0.980199 t=31620
róng yì 	容易	c=2 d=1.19859 t=31620
rù 	入	c=2 d=1.38209 t=31620
rù chǎng 	入场	c=1 d=0.900325 t=31620
rù dǎng 	入党	c=2 d=1.61504 t=31620
rù héng ān 	入恒安	c=1 d=0.771052 t=31620
rù kǒu 	入口	c=3 d=1.47236 t=31620
rù le 	入了	c=2 d=0.853465 t=31620
rù lǒng 	入垄	c=6 d=2.99053 t=31620
rù mén 	入门	c=1 d=0.96079 t=31620
rù shǒu le 	入手了	c=1 d=0.847894 t=31620
rù wéi 	入围	c=1 d=0.980199 t=31620
rùn 	润	c=1 d=0.677056 t=31620
rú 	如	c=3 d=1.42882 t=31620
rú guǒ 	如果	c=89 d=9.55268 t=31620
rú guǒ shuō 	如果说	c=1 d=0.647265 t=31620
rú huàn 	如幻	c=1 d=0.818731 t=31620
rú hé 	如何	c=170 d=20.5677 t=31620
rú hé jiā kuài 	如何加快	c=1 d=0.554327 t=31620
rú hé ne 	如何呢	c=1 d=0.955997 t=31620
rú hé tiáo zhěng 	如何调整	c=1 d=0.657047 t=31620
rú hé xuǎn zé 	如何选择	c=1 d=0.99005 t=31620
rú jīn 	如今	c=1 d=0.88692 t=31620
rú kōng qì 	如空气	c=0 d=0.0985111 t=31620
rú shǐ yòng 	如使用	c=1 d=0.96079 t=31620
rú tí 	如题	c=1 d=0.904837 t=31620
rú xià 	如下	c=4 d=1.8998 t=31620
rú xū 	如需	c=2 d=0.741098 t=31620
rǔ xiù 	乳臭	c=1 d=0.694196 t=31620
shuài 	帅	c=2 d=1.58131 t=31620
shuì jiào 	睡觉	c=1 d=0.937067 t=31620
shuì wù 	税务	c=1 d=0.831104 t=31620
shuì wù jú 	税务局	c=1 d=0.88692 t=31620
shuí 	谁	c=9 d=3.57221 t=31620
shuí gěi wǒ 	谁给我	c=1 d=0.970446 t=31620
shuí jiā 	谁家	c=1 d=0.985111 t=31620
shuí shuō 	谁说	c=3 d=2.02779 t=31620
shuò dà 	硕大	c=1 d=0.970446 t=31620
shuò shì 	硕士	c=1 d=0.970446 t=31620
shuā 	刷	c=4 d=2.51605 t=31620
shuā guò 	刷过	c=2 d=1.42131 t=31620
shuā hǎo 	刷好	c=1 d=0.416862 t=31620
shuā jī 	刷机	c=7 d=3.4167 t=31620
shuā liáo tiān 	刷聊天	c=1 d=0.701173 t=31620
shuā xīn 	刷新	c=2 d=1.44281 t=31620
shuāi 	摔	c=1 d=0.951229 t=31620
shuāi xià qù 	摔下去	c=1 d=0.729789 t=31620
shuāng 	双	c=1 d=1.05881 t=31620
shuāng fāng 	双方	c=0 d=0.088692 t=31620
shuāng huì 	双汇	c=1 d=0.68045 t=31620
shuāng jié 	双劫	c=1 d=0.83527 t=31620
shuāng jī 	双击	c=1 d=0.76338 t=31620
shuāng lǜ fēn suān 	双氯芬酸	c=1 d=0.909373 t=31620
shuāng pīn 	双拼	c=1 d=0.843665 t=31620
shuāng sè qiú 	双色球	c=1 d=0.99005 t=31620
shuāng xiàng liàn jiē 	双向链接	c=1 d=0.927743 t=31620
shuāng xì tǒng 	双系统	c=1 d=0.865022 t=31620
shuāng yīn zǐ 	双因子	c=1 d=0.985111 t=31620
shuō 	说	c=71 d=10.3945 t=31620
shuō ba 	说吧	c=2 d=1.30021 t=31620
shuō chū 	说出	c=3 d=1.71046 t=31620
shuō de 	说的	c=17 d=4.30908 t=31620
shuō diǎn 	说点	c=1 d=0.562705 t=31620
shuō fǎ 	说法	c=3 d=2.1378 t=31620
shuō guò 	说过	c=3 d=1.99556 t=31620
shuō huà 	说话	c=2 d=1.04766 t=31620
shuō huí 	说回	c=1 d=0.865022 t=31620
shuō hǎo le 	说好了	c=1 d=0.951229 t=31620
shuō jiào 	说教	c=1 d=0.36788 t=31620
shuō jù 	说句	c=2 d=1.78329 t=31620
shuō le 	说了	c=1 d=1.03172 t=31620
shuō míng 	说明	c=41 d=5.04164 t=31620
shuō míng le 	说明了	c=1 d=0.847894 t=31620
shuō ne 	说呢	c=2 d=1.63446 t=31620
shuō shuō 	说说	c=1 d=0.970446 t=31620
shuō shá 	说啥	c=2 d=1.35127 t=31620
shuō shì 	说是	c=5 d=2.80992 t=31620
shuō shí huà 	说实话	c=2 d=1.55295 t=31620
shuō xiā huà 	说瞎话	c=1 d=0.96079 t=31620
shuō yì shuō 	说一说	c=1 d=0.621885 t=31620
shuō yí jù 	说一句	c=1 d=0.985111 t=31620
shuō yí jù huà 	说一句话	c=1 d=0.794534 t=31620
shuō yí xià 	说一下	c=1 d=0.937067 t=31620
shuǎi liǎn zi 	甩脸子	c=1 d=0.88692 t=31620
shuǐ guǎn 	水管	c=0 d=0.0985111 t=31620
shuǐ jī 	水机	c=1 d=0.900325 t=31620
shuǐ píng 	水平	c=6 d=3.07713 t=31620
shuǐ zhǔn 	水准	c=2 d=1.65543 t=31620
shàng 	上	c=84 d=11.3185 t=31620
shàng biān 	上边	c=4 d=2.88071 t=31620
shàng bào 	上报	c=3 d=2.01086 t=31620
shàng bān 	上班	c=1 d=0.66034 t=31620
shàng chuán 	上传	c=5 d=2.04227 t=31620
shàng céng 	上层	c=2 d=0.609598 t=31620
shàng cì 	上次	c=5 d=2.65111 t=31620
shàng de 	上的	c=1 d=0.843665 t=31620
shàng diàn 	上电	c=3 d=2.15166 t=31620
shàng diǎn 	上点	c=1 d=0.790571 t=31620
shàng dà xué 	上大学	c=2 d=0.879401 t=31620
shàng dì 	上地	c=4 d=1.70081 t=31620
shàng dì 	上帝	c=1 d=0.878095 t=31620
shàng dān 	上单	c=1 d=0.980199 t=31620
shàng fáng 	上房	c=1 d=0.980199 t=31620
shàng guò xiàn 	上过线	c=1 d=0.759572 t=31620
shàng gè yuè 	上个月	c=1 d=0.704688 t=31620
shàng gǎn zǐ 	上赶子	c=1 d=0.509157 t=31620
shàng hǎi 	上海	c=2 d=1.64156 t=31620
shàng jiè 	尚界	c=3 d=2.08637 t=31620
shàng le 	上了	c=2 d=1.45973 t=31620
shàng lǒng 	上垄	c=5 d=2.00041 t=31620
shàng miàn 	上面	c=1 d=0.88692 t=31620
shàng qiáng dù 	上强度	c=1 d=0.873716 t=31620
shàng qù 	上去	c=1 d=0.937067 t=31620
shàng shì 	上市	c=2 d=1.32849 t=31620
shàng shēng 	上升	c=2 d=0.508272 t=31620
shàng sài dào 	上赛道	c=1 d=0.937067 t=31620
shàng tiáo 	上调	c=2 d=1.3966 t=31620
shàng tiáo le 	上调了	c=1 d=0.548811 t=31620
shàng wèi jī 	上位机	c=12 d=3.2994 t=31620
shàng wén jié 	尚雯婕	c=1 d=0.99005 t=31620
shàng wǎng 	上网	c=5 d=2.99595 t=31620
shàng wǎng le 	上网了	c=1 d=0.860708 t=31620
shàng wǔ 	上午	c=5 d=2.39928 t=31620
shàng xià 	上下	c=3 d=1.57086 t=31620
shàng xiàn 	上线	c=4 d=1.76531 t=31620
shàng xiàn 	上限	c=5 d=3.65564 t=31620
shàng xué 	上学	c=1 d=0.774917 t=31620
shàng xīn 	上新	c=2 d=1.86628 t=31620
shàng yí bù 	上一步	c=0 d=0.0597501 t=31620
shàng yí cì 	上一次	c=2 d=1.29081 t=31620
shàng yóu 	上游	c=1 d=0.711771 t=31620
shào nián 	少年	c=2 d=1.76607 t=31620
shào nǚ 	少女	c=2 d=1.84177 t=31620
shào nǚ zhàn shì 	少女战士	c=0 d=0.0909373 t=31620
shào shuài 	邵帅	c=1 d=0.847894 t=31620
shào ye 	少爷	c=1 d=0.895834 t=31620
shá 	啥	c=33 d=8.37344 t=31620
shá chàng ba 	啥唱吧	c=1 d=0.826959 t=31620
shá de 	啥的	c=4 d=2.17958 t=31620
shá dān wèi 	啥单位	c=1 d=0.927743 t=31620
shá dōu yǒu 	啥都有	c=1 d=0.99005 t=31620
shá gōng sī 	啥公司	c=1 d=0.843665 t=31620
shá jiào 	啥叫	c=1 d=0.634448 t=31620
shá ne 	啥呢	c=1 d=0.900325 t=31620
shá qíng kuàng 	啥情况	c=2 d=1.67088 t=31620
shá rén 	啥人	c=1 d=0.965606 t=31620
shá shì 	啥是	c=1 d=0.970446 t=31620
shá shí hou 	啥时候	c=7 d=2.64445 t=31620
shá wèn tí 	啥问题	c=2 d=1.55758 t=31620
shá xíng hào 	啥型号	c=1 d=0.965606 t=31620
shá yì si 	啥意思	c=30 d=8.46006 t=31620
shá yòng 	啥用	c=1 d=0.852144 t=31620
shá yě 	啥也	c=1 d=0.882497 t=31620
shá zuò yòng 	啥作用	c=2 d=1.95566 t=31620
shè bèi 	设备	c=38 d=8.44541 t=31620
shè bèi shù 	设备数	c=1 d=0.985111 t=31620
shè bèi shù 	设备树	c=1 d=0.843665 t=31620
shè bǎo 	社保	c=1 d=0.965606 t=31620
shè dìng 	设定	c=2 d=0.894899 t=31620
shè huì 	社会	c=2 d=1.70601 t=31620
shè jì 	设计	c=53 d=8.37113 t=31620
shè jí 	涉及	c=20 d=4.20409 t=31620
shè pín 	射频	c=1 d=0.97531 t=31620
shè qū 	社区	c=1 d=0.918512 t=31620
shè xiàng tóu 	摄像头	c=17 d=6.85045 t=31620
shè zhì 	设置	c=52 d=14.0546 t=31620
shè zhì lǐ miàn 	设置里面	c=2 d=1.663 t=31620
shèn zhì 	甚至	c=9 d=2.84101 t=31620
shèn zhòng 	慎重	c=1 d=0.980199 t=31620
shèng jiǎ chóng 	圣甲虫	c=1 d=0.955997 t=31620
shèng nǚ 	圣女	c=0 d=0.0985111 t=31620
shèng suàn 	胜算	c=1 d=0.96079 t=31620
shèng tǐ 	圣体	c=1 d=0.628135 t=31620
shén 	神	c=1 d=0.970446 t=31620
shén jīng 	神经	c=3 d=1.93938 t=31620
shén me 	什么	c=66 d=14.4257 t=31620
shén qí 	神奇	c=3 d=2.6543 t=31620
shén qí de 	神奇的	c=0 d=0.0985111 t=31620
shén qí de nǎo huí lù 	神奇的脑回路	c=1 d=0.99005 t=31620
shén rén 	神人	c=1 d=0.941764 t=31620
shì 	事	c=1 d=0.826959 t=31620
shì 	市	c=2 d=1.48181 t=31620
shì 	式	c=1 d=0.839457 t=31620
shì 	是	c=316 d=17.4911 t=31620
shì ba 	是吧	c=2 d=1.27902 t=31620
shì bú shì 	是不是	c=25 d=6.13467 t=31620
shì bīng 	士兵	c=1 d=0.985111 t=31620
shì bǎ 	是把	c=1 d=0.733447 t=31620
shì chún 	世纯	c=1 d=0.932394 t=31620
shì chǎng 	市场	c=7 d=3.30238 t=31620
shì chǎng shàng 	市场上	c=1 d=0.847894 t=31620
shì cí 	誓词	c=1 d=0.932394 t=31620
shì duō shǎo 	是多少	c=2 d=1.23416 t=31620
shì dàng 	适当	c=1 d=0.856415 t=31620
shì fǒu 	是否	c=83 d=11.2059 t=31620
shì fǒu bèi 	是否被	c=1 d=0.839457 t=31620
shì gè 	是个	c=3 d=2.27119 t=31620
shì hé 	适合	c=3 d=1.467 t=31620
shì hé wǒ 	适合我	c=1 d=0.946485 t=31620
shì jiàn 	事件	c=4 d=2.01122 t=31620
shì jiè 	世界	c=7 d=3.45475 t=31620
shì jiè bēi 	世界杯	c=1 d=0.99005 t=31620
shì jiè dì yī 	世界第一	c=3 d=2.43762 t=31620
shì jiè zhōng 	世界中	c=1 d=0.913931 t=31620
shì kě yǐ 	是可以	c=1 d=0.66034 t=31620
shì le yí xià 	试了一下	c=1 d=0.895834 t=31620
shì miàn 	市面	c=1 d=0.327915 t=31620
shì miàn shàng 	市面上	c=5 d=1.53311 t=31620
shì méi yǒu 	是没有	c=1 d=0.615697 t=31620
shì nèi 	室内	c=2 d=1.85698 t=31620
shì pèi 	适配	c=21 d=6.10502 t=31620
shì pèi hòu 	适配后	c=1 d=0.267135 t=31620
shì pín 	视频	c=38 d=10.7319 t=31620
shì pín liú 	视频流	c=2 d=1.74657 t=31620
shì qíng 	事情	c=15 d=3.15567 t=31620
shì rú hé 	是如何	c=1 d=0.66365 t=31620
shì shuō 	是说	c=1 d=0.941764 t=31620
shì shá 	是啥	c=28 d=6.72075 t=31620
shì shá yì si 	是啥意思	c=1 d=0.946485 t=31620
shì shén me 	是什么	c=3 d=1.79557 t=31620
shì shì 	事事	c=1 d=0.97531 t=31620
shì shì 	试试	c=22 d=5.80938 t=31620
shì shì shí 	是事实	c=1 d=0.97531 t=31620
shì shí 	事实	c=1 d=0.96079 t=31620
shì shí zhèng míng 	事实证明	c=1 d=0.941764 t=31620
shì wèi le 	是为了	c=2 d=1.7045 t=31620
shì wǒ 	是我	c=4 d=1.66052 t=31620
shì xià 	试下	c=4 d=2.21634 t=31620
shì xiàng 	事项	c=1 d=0.99005 t=31620
shì yào 	是要	c=4 d=2.08056 t=31620
shì yìng 	适应	c=2 d=1.49735 t=31620
shì yí 	适宜	c=0 d=0.0733447 t=31620
shì yí gè 	是一个	c=5 d=2.57814 t=31620
shì yí jiàn 	是一件	c=1 d=0.65377 t=31620
shì yí xià 	试一下	c=8 d=4.12541 t=31620
shì yí xià zǐ 	试一下子	c=0 d=0.0985111 t=31620
shì yí yàng 	是一样	c=1 d=0.496585 t=31620
shì yòng 	试用	c=4 d=2.98415 t=31620
shì yòng 	适用	c=1 d=0.873716 t=31620
shì yòng qī 	试用期	c=2 d=1.40589 t=31620
shì yòng yú 	适用于	c=2 d=1.65493 t=31620
shì yīn wèi 	是因为	c=5 d=2.29909 t=31620
shì zhè ge 	是这个	c=1 d=0.66034 t=31620
shì zhè yàng 	是这样	c=3 d=2.24234 t=31620
shì zhí 	市值	c=1 d=0.786628 t=31620
shì zhǐ de 	是指的	c=1 d=0.847894 t=31620
shì zài 	是在	c=3 d=2.31301 t=31620
shì ér 	事儿	c=1 d=0.99005 t=31620
shí 	时	c=124 d=10.9468 t=31620
shí bié 	识别	c=2 d=1.60601 t=31620
shí bào shí xiāo 	实报实销	c=1 d=0.900325 t=31620
shí cháng 	时长	c=1 d=0.582748 t=31620
shí chē 	实车	c=2 d=1.66679 t=31620
shí dài 	时代	c=7 d=4.32003 t=31620
shí dòu 	食窦	c=1 d=0.923117 t=31620
shí fēn 	十分	c=1 d=0.752014 t=31620
shí gè 	十个	c=1 d=0.941764 t=31620
shí hou 	时候	c=71 d=9.79023 t=31620
shí jiā zhuāng 	石家庄	c=4 d=3.06225 t=31620
shí jiān 	时间	c=51 d=9.87482 t=31620
shí jiān hòu 	时间后	c=1 d=0.718924 t=31620
shí jiān xiàn 	时间线	c=1 d=0.955997 t=31620
shí jì 	实际	c=32 d=6.04239 t=31620
shí jì shàng 	实际上	c=2 d=1.03214 t=31620
shí jī 	时机	c=1 d=0.900325 t=31620
shí jǐ fēn zhōng 	十几分钟	c=1 d=0.794534 t=31620
shí jǐ miǎo 	十几秒	c=1 d=0.99005 t=31620
shí kè 	时刻	c=1 d=0.980199 t=31620
shí kōng 	时空	c=1 d=0.932394 t=31620
shí lì 	实力	c=1 d=0.806541 t=31620
shí nián 	十年	c=4 d=3.2187 t=31620
shí pǐn 	食品	c=1 d=0.384813 t=31620
shí shén 	食神	c=1 d=0.96079 t=31620
shí shí 	实时	c=18 d=5.34273 t=31620
shí shī 	实施	c=1 d=0.771052 t=31620
shí shī fāng àn 	实施方案	c=1 d=0.722527 t=31620
shí sān 	十三	c=1 d=0.66365 t=31620
shí sān láng 	十三郎	c=0 d=0.0423162 t=31620
shí tiān 	十天	c=1 d=0.88692 t=31620
shí xiàn 	实现	c=96 d=8.81572 t=31620
shí xiàn jī běn 	实现基本	c=1 d=0.57695 t=31620
shí xiàn le 	实现了	c=1 d=0.818731 t=31620
shí xíng 	实行	c=3 d=2.50388 t=31620
shí zhì xìng 	实质性	c=1 d=0.637628 t=31620
shí zài 	实在	c=1 d=0.722527 t=31620
shòu 	兽	c=0 d=0.0985111 t=31620
shòu bù liǎo 	受不了	c=1 d=0.99005 t=31620
shòu hòu 	售后	c=1 d=0.923117 t=31620
shòu jià 	售价	c=2 d=1.43489 t=31620
shòu mìng 	寿命	c=2 d=1.63133 t=31620
shòu xiàn 	受限	c=1 d=0.918512 t=31620
shù 	数	c=5 d=3.18094 t=31620
shù 	树	c=8 d=4.05922 t=31620
shù jù 	数据	c=85 d=14.507 t=31620
shù jù cǎi jí 	数据采集	c=1 d=0.847894 t=31620
shù jù liàng 	数据量	c=1 d=0.790571 t=31620
shù jù qū 	数据区	c=1 d=0.786628 t=31620
shù jù zhōng xīn 	数据中心	c=1 d=0.88692 t=31620
shù miǎo 	数秒	c=1 d=0.612626 t=31620
shù mù 	树木	c=1 d=0.358796 t=31620
shù xué 	数学	c=1 d=0.99005 t=31620
shù zhì kē jì 	数智科技	c=1 d=0.557106 t=31620
shù zhí 	数值	c=1 d=0.83527 t=31620
shù zì 	数字	c=4 d=2.23845 t=31620
shùn 	顺	c=1 d=0.704688 t=31620
shùn biàn 	顺便	c=2 d=1.62137 t=31620
shùn cái 	顺才	c=1 d=0.891367 t=31620
shùn le 	顺了	c=1 d=0.946485 t=31620
shùn lì 	顺利	c=1 d=0.519443 t=31620
shùn qí zì rán 	顺其自然	c=2 d=1.64198 t=31620
shùn shǒu 	顺手	c=1 d=0.843665 t=31620
shùn xù 	顺序	c=1 d=0.891367 t=31620
shùn yǎn 	顺眼	c=1 d=0.843665 t=31620
shùn zhe 	顺着	c=1 d=0.748264 t=31620
shú huí 	赎回	c=1 d=0.346456 t=31620
shú le 	熟了	c=3 d=2.59428 t=31620
shā 	杀	c=3 d=2.37352 t=31620
shā 	沙	c=1 d=0.852144 t=31620
shā chē 	刹车	c=2 d=1.58274 t=31620
shā pò láng 	杀破狼	c=2 d=1.33733 t=31620
shā wēi 	沙威	c=0 d=0.0843665 t=31620
shāi 	筛	c=1 d=0.895834 t=31620
shāi xuǎn 	筛选	c=3 d=1.52263 t=31620
shān chú 	删除	c=28 d=9.15671 t=31620
shān dōng 	山东	c=4 d=2.78815 t=31620
shān le 	删了	c=2 d=1.53076 t=31620
shāng 	商	c=5 d=2.20607 t=31620
shāng diàn 	商店	c=7 d=4.98618 t=31620
shāng wù rén shì 	商务人士	c=1 d=0.946485 t=31620
shāng yè 	商业	c=4 d=2.34662 t=31620
shāo děng 	稍等	c=9 d=3.3983 t=31620
shāo wēi 	稍微	c=2 d=1.25122 t=31620
shēn 	伸	c=1 d=0.904837 t=31620
shēn 	深	c=10 d=5.39518 t=31620
shēn 	身	c=0 d=0.0909373 t=31620
shēn bù yóu xīn 	身不由心	c=1 d=0.913931 t=31620
shēn dù 	深度	c=5 d=3.28004 t=31620
shēn fèn 	身份	c=1 d=0.878095 t=31620
shēn jiāo tǐ ruò 	身娇体弱	c=1 d=0.752014 t=31620
shēn qiū 	深秋	c=1 d=0.826959 t=31620
shēn qǐng 	申请	c=2 d=1.28845 t=31620
shēn shàng 	身上	c=4 d=1.56978 t=31620
shēn shāng 	参商	c=1 d=0.99005 t=31620
shēn sōng 	深松	c=1 d=0.980199 t=31620
shēn tǐ 	身体	c=2 d=1.17786 t=31620
shēng 	升	c=2 d=1.29252 t=31620
shēng 	声	c=1 d=0.980199 t=31620
shēng 	生	c=3 d=2.80723 t=31620
shēng chéng 	生成	c=31 d=7.69186 t=31620
shēng chēng 	声称	c=1 d=0.66365 t=31620
shēng chǎn 	生产	c=4 d=1.3952 t=31620
shēng chǎn duì 	生产队	c=1 d=0.96079 t=31620
shēng chǎn lì 	生产力	c=3 d=1.52442 t=31620
shēng dàng 	升档	c=1 d=0.951229 t=31620
shēng dào 	升到	c=2 d=0.923022 t=31620
shēng dòng 	生动	c=1 d=0.99005 t=31620
shēng huán 	生还	c=1 d=0.818731 t=31620
shēng huó 	生活	c=2 d=1.64061 t=31620
shēng jiàng 	升降	c=12 d=3.38849 t=31620
shēng jí 	升级	c=10 d=3.57191 t=31620
shēng jí bāo 	升级包	c=1 d=0.715338 t=31620
shēng lǐ xìng 	生理性	c=3 d=2.09652 t=31620
shēng mìng 	生命	c=2 d=1.53294 t=31620
shēng míng 	声明	c=1 d=0.839457 t=31620
shēng rén 	生人	c=1 d=0.932394 t=31620
shēng shì 	声势	c=1 d=0.909373 t=31620
shēng shēng 	升升	c=1 d=0.647265 t=31620
shēng shēng 	生生	c=2 d=1.92639 t=31620
shēng shēng shì shì 	生生世世	c=2 d=1.95065 t=31620
shēng wù 	生物	c=1 d=0.865022 t=31620
shēng xiào 	生效	c=11 d=5.58568 t=31620
shēng xiào 	生肖	c=1 d=0.99005 t=31620
shēng xiān 	生鲜	c=1 d=0.822834 t=31620
shēng yi 	生意	c=1 d=0.980199 t=31620
shēng yīn 	声音	c=1 d=0.941764 t=31620
shēng zhì 	升至	c=1 d=0.970446 t=31620
shě běn zhú mò 	舍本逐末	c=1 d=0.856415 t=31620
shě dé 	舍得	c=1 d=0.99005 t=31620
shěn 	沈	c=1 d=0.985111 t=31620
shěn chá 	审查	c=12 d=5.51199 t=31620
shěn jì 	审计	c=2 d=1.10136 t=31620
shěn shì 	审视	c=4 d=2.43546 t=31620
shěn yuán 	沈园	c=3 d=2.91625 t=31620
shěn yuè 	审阅	c=1 d=0.895834 t=31620
shěng 	省	c=1 d=0.985111 t=31620
shěng diàn 	省电	c=0 d=0.0913931 t=31620
shěng diàn cè lüè 	省电策略	c=1 d=0.918512 t=31620
shěng liú 	省流	c=1 d=0.951229 t=31620
shī bài 	失败	c=9 d=4.2644 t=31620
shī dà 	师大	c=1 d=0.97531 t=31620
shī jiě 	师姐	c=1 d=0.965606 t=31620
shī jù 	诗句	c=1 d=0.99005 t=31620
shī le 	湿了	c=1 d=0.918512 t=31620
shī luò 	失落	c=1 d=0.506617 t=31620
shī líng 	失灵	c=2 d=1.94605 t=31620
shī tú sì rén 	师徒四人	c=1 d=0.873716 t=31620
shī wù 	失误	c=2 d=1.67852 t=31620
shī xíng shí 	施行时	c=1 d=0.818731 t=31620
shī yì 	诗意	c=0 d=0.0737124 t=31620
shōu 	收	c=2 d=1.01244 t=31620
shōu dào 	收到	c=9 d=4.13497 t=31620
shōu fèi 	收费	c=1 d=0.895834 t=31620
shōu fā 	收发	c=2 d=1.34203 t=31620
shōu liǎn 	收敛	c=4 d=2.01838 t=31620
shōu rù 	收入	c=3 d=1.87156 t=31620
shū 	书	c=1 d=0.380983 t=31620
shū chū 	输出	c=21 d=6.39014 t=31620
shū fu 	舒服	c=1 d=0.970446 t=31620
shū lǐ 	梳理	c=3 d=2.32365 t=31620
shū míng hào 	书名号	c=2 d=1.44764 t=31620
shū qiān 	书签	c=2 d=1.70122 t=31620
shū qí 	舒淇	c=2 d=1.88589 t=31620
shū rù 	输入	c=15 d=4.03648 t=31620
shū rù fǎ 	输入法	c=8 d=5.58158 t=31620
shū rù xiào lǜ 	输入效率	c=1 d=0.937067 t=31620
shū shì 	舒适	c=1 d=0.904837 t=31620
shǎn tuì 	闪退	c=1 d=0.565525 t=31620
shǎo 	少	c=1 d=0.99005 t=31620
shǎo gǎi le 	少改了	c=1 d=0.847894 t=31620
shǐ chū 	使出	c=1 d=0.767205 t=31620
shǐ de 	使得	c=2 d=0.744531 t=31620
shǐ jìn 	使劲	c=1 d=0.647265 t=31620
shǐ yòng 	使用	c=223 d=16.6627 t=31620
shǐ yòng de guò chéng 	使用的过程	c=0 d=0.0869358 t=31620
shǐ yòng le 	使用了	c=2 d=1.56207 t=31620
shǒu 	首	c=1 d=0.891367 t=31620
shǒu biǎo 	手表	c=1 d=0.88692 t=31620
shǒu bǐng 	手柄	c=1 d=0.242926 t=31620
shǒu chí 	手持	c=3 d=1.2952 t=31620
shǒu dòng 	手动	c=30 d=7.74676 t=31620
shǒu fā 	首发	c=1 d=0.904837 t=31620
shǒu fǎ 	手法	c=1 d=0.970446 t=31620
shǒu jī 	手机	c=61 d=14.9158 t=31620
shǒu jī ké 	手机壳	c=2 d=1.44426 t=31620
shǒu qiān shǒu 	手牵手	c=2 d=1.18512 t=31620
shǒu shù 	手术	c=1 d=0.985111 t=31620
shǒu tóu 	手头	c=2 d=1.45818 t=31620
shǒu tóu shàng 	手头上	c=2 d=1.30598 t=31620
shǒu xiān 	首先	c=2 d=1.24881 t=31620
shǒu yín 	手淫	c=1 d=0.891367 t=31620
shǒu zhōng 	手中	c=1 d=0.946485 t=31620
shǒu zhōu 	首周	c=1 d=0.865022 t=31620
shǒu zhǐ jia 	手指甲	c=1 d=0.980199 t=31620
shǔ biāo 	鼠标	c=9 d=4.4833 t=31620
shǔ xìng 	属性	c=6 d=2.8875 t=31620
shǔ yú 	属于	c=9 d=3.11398 t=31620
si de 	似的	c=2 d=1.66216 t=31620
suàn 	算	c=6 d=3.57059 t=31620
suàn bú shàng 	算不上	c=1 d=0.891367 t=31620
suàn fǎ 	算法	c=49 d=7.42953 t=31620
suàn fǎ zhuān jiā 	算法专家	c=1 d=0.847894 t=31620
suàn le 	算了	c=1 d=0.946485 t=31620
suàn ma 	算吗	c=2 d=1.44333 t=31620
suàn shá 	算啥	c=1 d=0.891367 t=31620
suàn shì 	算是	c=2 d=1.57881 t=31620
suì 	岁	c=1 d=0.831104 t=31620
suí biàn 	随便	c=4 d=3.29466 t=31620
suí huà 	绥化	c=1 d=0.625003 t=31620
suí líng 	绥棱	c=2 d=1.38883 t=31620
suí shí 	随时	c=1 d=0.839457 t=31620
suí shǒu 	随手	c=1 d=0.637628 t=31620
